Rachmaninoff/Preludes_op_23/4/ChenGuang12M.wav
F-measure	0.4224299065420561	0.2465753424657534
Cemgil	0.38111073521841127	0.21604334233661493
Cemgil Best Metric Level	0.38111073521841127	0.21604334233661493
Goto	0.0	0.0
P-score	0.41935483870967744	0.37333333333333335
Correct Metric Level Continuous	0.035483870967741936	0.05333333333333334
Correct Metric Level Total	0.17096774193548386	0.16
Any Metric Level Continuous	0.035483870967741936	0.06756756756756757
Any Metric Level Total	0.17096774193548386	0.16
Information gain	0.1424389530950756	0.18238227453903497
