Haydn/Keyboard_Sonatas/50-1_no_repeat/Huang05M.wav
F-measure	0.8066390041493777	0.7290969899665551
Cemgil	0.7707835995037425	0.6907422350988112
Cemgil Best Metric Level	0.7707835995037425	0.6907422350988112
Goto	1.0	1.0
P-score	0.8016260162601626	0.8421052631578947
Correct Metric Level Continuous	0.3983739837398374	0.6118421052631579
Correct Metric Level Total	0.7821138211382114	0.8289473684210527
Any Metric Level Continuous	0.3983739837398374	0.6118421052631579
Any Metric Level Total	0.7821138211382114	0.8289473684210527
Information gain	0.45104707382858716	0.6659167284221534
