Haydn/Keyboard_Sonatas/50-1_no_repeat/YoungS02M.wav
F-measure	0.7618257261410789	0.39072847682119205
Cemgil	0.729927817695866	0.3726999704863138
Cemgil Best Metric Level	0.729927817695866	0.44031515077351
Goto	1.0	1.0
P-score	0.7719869706840391	0.5
Correct Metric Level Continuous	0.28013029315960913	0.2922077922077922
Correct Metric Level Total	0.737785016286645	0.487012987012987
Any Metric Level Continuous	0.28013029315960913	0.2922077922077922
Any Metric Level Total	0.737785016286645	0.487012987012987
Information gain	0.42776471120545434	0.3798208417693182
