Beethoven/Piano_Sonatas/21-3/YOO05M.wav
F-measure	0.7428013665202537	0.33419689119170987
Cemgil	0.6867142771126622	0.3150992149245015
Cemgil Best Metric Level	0.6867142771126622	0.37451295796444584
Goto	0.0	0.0
P-score	0.7316620241411328	0.26492537313432835
Correct Metric Level Continuous	0.11420612813370473	0.0018656716417910447
Correct Metric Level Total	0.5942432683379758	0.0018656716417910447
Any Metric Level Continuous	0.11420612813370473	0.12686567164179105
Any Metric Level Total	0.5942432683379758	0.417910447761194
Information gain	0.29881356147969806	0.21642616938330486
