Bach/Fugue/bwv_876/SirajA01M.wav
F-measure	0.9558823529411764	0.6534653465346534
Cemgil	0.9205809819711245	0.6113078936106481
Cemgil Best Metric Level	0.9205809819711245	0.9079720184511096
Goto	1.0	0.0
P-score	0.9496402877697842	0.4925373134328358
Correct Metric Level Continuous	0.9424460431654677	0.0
Correct Metric Level Total	0.9424460431654677	0.0
Any Metric Level Continuous	0.9424460431654677	0.9705882352941176
Any Metric Level Total	0.9424460431654677	0.9705882352941176
Information gain	0.6921024129901424	0.6761920621510802
