Bach/Prelude/bwv_880/LeungR01M.wav
F-measure	0.6489028213166144	0.38636363636363635
Cemgil	0.6371889305112741	0.3531239823463682
Cemgil Best Metric Level	0.9462801711057999	0.3531239823463682
Goto	0.0	0.0
P-score	0.49414519906323184	0.330188679245283
Correct Metric Level Continuous	0.0	0.0
Correct Metric Level Total	0.0	0.0
Any Metric Level Continuous	0.3981264637002342	0.014388489208633094
Any Metric Level Total	0.9718969555035128	0.014388489208633094
Information gain	0.5925183890875527	0.5335840237427836
