Schubert/Impromptu_op.90_D.899/3/ZhaoK10M.wav
F-measure	0.8509406657018813	0.9112426035502958
Cemgil	0.7633230979210713	0.7212373851986453
Cemgil Best Metric Level	0.7633230979210713	0.7212373851986453
Goto	1.0	1.0
P-score	0.8985915492957747	0.9302325581395349
Correct Metric Level Continuous	0.19718309859154928	0.6046511627906976
Correct Metric Level Total	0.8422535211267606	0.9069767441860465
Any Metric Level Continuous	0.19718309859154928	0.6046511627906976
Any Metric Level Total	0.8422535211267606	0.9069767441860465
Information gain	0.4194418121066229	0.743035569559367
