Glinka/The_Lark/Denisova10M.wav
F-measure	0.5753012048192772	0.49079754601226994
Cemgil	0.5369790953727402	0.4311599509514763
Cemgil Best Metric Level	0.5369790953727402	0.4311599509514763
Goto	0.0	0.0
P-score	0.6207865168539326	0.625
Correct Metric Level Continuous	0.18820224719101122	0.22727272727272727
Correct Metric Level Total	0.4550561797752809	0.4659090909090909
Any Metric Level Continuous	0.18820224719101122	0.22727272727272727
Any Metric Level Total	0.4550561797752809	0.4659090909090909
Information gain	0.2421644471142217	0.3405153139363579
