Beethoven/Piano_Sonatas/28-1/WangY04M.wav
F-measure	0.36651583710407243	0.2138364779874214
Cemgil	0.34168493417570234	0.2004471077591034
Cemgil Best Metric Level	0.34168493417570234	0.2004471077591034
Goto	0.0	0.0
P-score	0.3925619834710744	0.32
Correct Metric Level Continuous	0.04132231404958678	0.01
Correct Metric Level Total	0.256198347107438	0.03
Any Metric Level Continuous	0.09917355371900827	0.11864406779661017
Any Metric Level Total	0.256198347107438	0.288135593220339
Information gain	0.15919889407028304	0.16929203347284646
