Bach/Prelude/bwv_862/Song04M.wav
F-measure	0.9561752988047808	0.9512195121951219
Cemgil	0.9340618201101611	0.9182561830081499
Cemgil Best Metric Level	0.9340618201101611	0.9182561830081499
Goto	1.0	1.0
P-score	0.9453125	0.975609756097561
Correct Metric Level Continuous	0.8125	0.975609756097561
Correct Metric Level Total	0.9296875	0.975609756097561
Any Metric Level Continuous	0.8125	0.975609756097561
Any Metric Level Total	0.9296875	0.975609756097561
Information gain	0.6651369749257261	0.8774929312552312
