Schubert/Piano_Sonatas/894-2_no_repeat/SINKEV12M.wav
F-measure	0.6012715712988191	0.138801261829653
Cemgil	0.48046581044874614	0.10677477925595669
Cemgil Best Metric Level	0.48046581044874614	0.10677477925595669
Goto	0.0	0.0
P-score	0.6631393298059964	0.30113636363636365
Correct Metric Level Continuous	0.04585537918871252	0.005681818181818182
Correct Metric Level Total	0.5890652557319224	0.056818181818181816
Any Metric Level Continuous	0.04585537918871252	0.011428571428571429
Any Metric Level Total	0.5890652557319224	0.056818181818181816
Information gain	0.18256840744853242	0.10492980810631629
