Beethoven/Piano_Sonatas/5-1/Colafelice02M.wav
F-measure	0.546474358974359	0.18617021276595744
Cemgil	0.5136318882143069	0.16920328995515355
Cemgil Best Metric Level	0.5136318882143069	0.16920328995515355
Goto	0.0	0.0
P-score	0.40718562874251496	0.13620071684587814
Correct Metric Level Continuous	0.004790419161676647	0.0035842293906810036
Correct Metric Level Total	0.02155688622754491	0.0035842293906810036
Any Metric Level Continuous	0.06698564593301436	0.014388489208633094
Any Metric Level Total	0.3253588516746411	0.04316546762589928
Information gain	0.1833979898918256	0.11133736985564928
