Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LiuY03M.wav
F-measure	0.32944606413994165	0.1971830985915493
Cemgil	0.29566987843448933	0.18353596508402456
Cemgil Best Metric Level	0.29566987843448933	0.18353596508402456
Goto	0.0	0.0
P-score	0.3793103448275862	0.2714285714285714
Correct Metric Level Continuous	0.04187192118226601	0.014285714285714285
Correct Metric Level Total	0.10837438423645321	0.014285714285714285
Any Metric Level Continuous	0.04187192118226601	0.136986301369863
Any Metric Level Total	0.10837438423645321	0.2876712328767123
Information gain	0.1104697050910812	0.12551297017056864
