Chopin/Etudes_op_10/4/Duepree06M.wav
F-measure	0.9360374414976599	0.37179487179487186
Cemgil	0.8804657134578897	0.3524460014666664
Cemgil Best Metric Level	0.8804657134578897	0.3524460014666664
Goto	1.0	0.0
P-score	0.9235474006116208	0.4430379746835443
Correct Metric Level Continuous	0.24464831804281345	0.17721518987341772
Correct Metric Level Total	0.8776758409785933	0.3924050632911392
Any Metric Level Continuous	0.24464831804281345	0.17721518987341772
Any Metric Level Total	0.8776758409785933	0.3924050632911392
Information gain	0.4478177851844679	0.43421337666216886
