Scriabin/Sonatas/5/FaB05M.wav
F-measure	0.343013698630137	0.11437908496732026
Cemgil	0.3139358696438711	0.10777647134866655
Cemgil Best Metric Level	0.3139358696438711	0.10777647134866655
Goto	0.0	0.0
P-score	0.341046277665996	0.1546134663341646
Correct Metric Level Continuous	0.006036217303822937	0.00997506234413965
Correct Metric Level Total	0.06438631790744467	0.03740648379052369
Any Metric Level Continuous	0.024067388688327317	0.02843601895734597
Any Metric Level Total	0.11432009626955475	0.07109004739336493
Information gain	0.08780515485044946	0.037354893632080145
