Beethoven/Piano_Sonatas/26-1/Sham03M.wav
F-measure	0.5908852802514405	0.48842105263157887
Cemgil	0.5620063503333426	0.45987330365119466
Cemgil Best Metric Level	0.711215174183646	0.45987330365119466
Goto	0.0	0.0
P-score	0.4686192468619247	0.3954248366013072
Correct Metric Level Continuous	0.0016736401673640166	0.0
Correct Metric Level Total	0.002510460251046025	0.0
Any Metric Level Continuous	0.24789915966386555	0.26627218934911245
Any Metric Level Total	0.6708683473389355	0.4319526627218935
Information gain	0.2699243980501817	0.3707696891963534
