Chopin/Etudes_op_25/11/KimSuyeon03M.wav
F-measure	0.8221343873517787	0.7807486631016043
Cemgil	0.7382179287511531	0.731903663931342
Cemgil Best Metric Level	0.7382179287511531	0.731903663931342
Goto	1.0	1.0
P-score	0.8537859007832899	0.8829787234042553
Correct Metric Level Continuous	0.22715404699738903	0.574468085106383
Correct Metric Level Total	0.762402088772846	0.8191489361702128
Any Metric Level Continuous	0.22715404699738903	0.574468085106383
Any Metric Level Total	0.762402088772846	0.8191489361702128
Information gain	0.31703011068243314	0.6089561962207533
