Liszt/Concert_Etude_S145/2/Tario06M.wav
F-measure	0.5070422535211266	0.1372549019607843
Cemgil	0.47718089195070135	0.12908980145322213
Cemgil Best Metric Level	0.47718089195070135	0.12908980145322213
Goto	0.0	0.0
P-score	0.3881401617250674	0.11612903225806452
Correct Metric Level Continuous	0.0026954177897574125	0.0064516129032258064
Correct Metric Level Total	0.0026954177897574125	0.0064516129032258064
Any Metric Level Continuous	0.13705583756345177	0.012987012987012988
Any Metric Level Total	0.4365482233502538	0.02564102564102564
Information gain	0.22039770750437465	0.11864830943219659
