Beethoven/Piano_Sonatas/7-1/Hebert01M.wav
F-measure	0.9003636363636364	0.5568627450980392
Cemgil	0.8705587273079902	0.532369713338173
Cemgil Best Metric Level	0.8705587273079902	0.532369713338173
Goto	0.0	0.0
P-score	0.890961262553802	0.42729970326409494
Correct Metric Level Continuous	0.24103299856527977	0.0
Correct Metric Level Total	0.8780487804878049	0.0
Any Metric Level Continuous	0.24103299856527977	0.44508670520231214
Any Metric Level Total	0.8780487804878049	0.4913294797687861
Information gain	0.4942557322025072	0.49577498225204625
