Haydn/Keyboard_Sonatas/48-1/PrjevalskayaM02M.wav
F-measure	0.5479166666666667	0.4153354632587859
Cemgil	0.46480712884267467	0.3497139355247165
Cemgil Best Metric Level	0.46480712884267467	0.3497139355247165
Goto	0.0	0.0
P-score	0.6921487603305785	0.73125
Correct Metric Level Continuous	0.07644628099173553	0.09375
Correct Metric Level Total	0.5537190082644629	0.5875
Any Metric Level Continuous	0.07644628099173553	0.09375
Any Metric Level Total	0.5537190082644629	0.5875
Information gain	0.15852197117660657	0.2806448284460952
