Haydn/Keyboard_Sonatas/46-1/WongWY02M.wav
F-measure	0.5346239761727476	0.39880952380952384
Cemgil	0.5156486583818036	0.3743205453527997
Cemgil Best Metric Level	0.75329857941695	0.5107181882641633
Goto	0.0	0.0
P-score	0.4445676274944568	0.4469026548672566
Correct Metric Level Continuous	0.0	0.0
Correct Metric Level Total	0.0	0.0
Any Metric Level Continuous	0.16851441241685144	0.17699115044247787
Any Metric Level Total	0.7317073170731707	0.6504424778761062
Information gain	0.310096231283633	0.2603399176919558
