Beethoven/Piano_Sonatas/16-1/LuoJ03M.wav
F-measure	0.4863336475023563	0.3031674208144796
Cemgil	0.4378884269887549	0.28247705291956193
Cemgil Best Metric Level	0.4378884269887549	0.41156298626001714
Goto	0.0	0.0
P-score	0.47716535433070867	0.277602523659306
Correct Metric Level Continuous	0.08503937007874016	0.0
Correct Metric Level Total	0.1732283464566929	0.0
Any Metric Level Continuous	0.11737089201877934	0.27672955974842767
Any Metric Level Total	0.38967136150234744	0.4716981132075472
Information gain	0.2755486743980919	0.23641338152037367
