Beethoven/Piano_Sonatas/16-1/LeeSH02M.wav
F-measure	0.4446322907861369	0.2593406593406593
Cemgil	0.4188739041279087	0.23655547743299055
Cemgil Best Metric Level	0.4246904481558672	0.325496014342875
Goto	0.0	0.0
P-score	0.431924882629108	0.2727272727272727
Correct Metric Level Continuous	0.08450704225352113	0.0
Correct Metric Level Total	0.2942097026604069	0.0
Any Metric Level Continuous	0.11912225705329153	0.1875
Any Metric Level Total	0.2942097026604069	0.50625
Information gain	0.20296617987362184	0.16822485107089036
