Beethoven/Piano_Sonatas/17-1_no_repeat/KabuliL02M.wav
F-measure	0.5733422638981915	0.34946236559139787
Cemgil	0.533855439986672	0.31452153583266496
Cemgil Best Metric Level	0.5410189285164136	0.31452153583266496
Goto	0.0	0.0
P-score	0.4629014396456257	0.3008849557522124
Correct Metric Level Continuous	0.004429678848283499	0.008849557522123894
Correct Metric Level Total	0.006644518272425249	0.01327433628318584
Any Metric Level Continuous	0.13050847457627118	0.136986301369863
Any Metric Level Total	0.4491525423728814	0.3767123287671233
Information gain	0.2131707389989303	0.236297377596837
