Bach/Prelude/bwv_885/Huang04M.wav
F-measure	0.6428571428571429	0.6229508196721312
Cemgil	0.6196814824489766	0.5870622622490683
Cemgil Best Metric Level	0.8765224433252301	0.6630364693241868
Goto	0.0	0.0
P-score	0.47368421052631576	0.4878048780487805
Correct Metric Level Continuous	0.0	0.0
Correct Metric Level Total	0.0	0.0
Any Metric Level Continuous	0.9181286549707602	0.9512195121951219
Any Metric Level Total	0.9181286549707602	0.9512195121951219
Information gain	0.5848398401589111	0.66294944905101
