Chopin/Etudes_op_25/1/TuanS04M.wav
F-measure	0.6765432098765433	0.47311827956989244
Cemgil	0.5956973261113397	0.3777621975181218
Cemgil Best Metric Level	0.5956973261113397	0.3777621975181218
Goto	0.0	1.0
P-score	0.6880733944954128	0.574468085106383
Correct Metric Level Continuous	0.08256880733944955	0.2765957446808511
Correct Metric Level Total	0.591743119266055	0.44680851063829785
Any Metric Level Continuous	0.08256880733944955	0.2765957446808511
Any Metric Level Total	0.591743119266055	0.44680851063829785
Information gain	0.2209168519681384	0.3775215272330804
