Schubert/Wanderer_fantasie/Larionova05M.wav
F-measure	0.5996433348194382	0.31183673469387757
Cemgil	0.5716491328888862	0.2904815901505892
Cemgil Best Metric Level	0.5716491328888862	0.2904815901505892
Goto	0.0	0.0
P-score	0.572799332498957	0.3530239099859353
Correct Metric Level Continuous	0.09720483938256154	0.08438818565400844
Correct Metric Level Total	0.3804755944931164	0.18846694796061886
Any Metric Level Continuous	0.09720483938256154	0.08438818565400844
Any Metric Level Total	0.3804755944931164	0.18846694796061886
Information gain	0.2152568226922084	0.19046688866507616
