Beethoven/Piano_Sonatas/17-3/USHIKI05M.wav
F-measure	0.4774455144450076	0.31493506493506496
Cemgil	0.46061453878823894	0.30041450959073296
Cemgil Best Metric Level	0.46061453878823894	0.37309153877496104
Goto	0.0	0.0
P-score	0.3196159122085048	0.21810699588477367
Correct Metric Level Continuous	0.0006858710562414266	0.0
Correct Metric Level Total	0.0006858710562414266	0.0
Any Metric Level Continuous	0.06310013717421124	0.0
Any Metric Level Total	0.06721536351165981	0.0
Information gain	0.21726328540600806	0.2699580970235449
