Chopin/Etudes_op_10/12/LuoJ08M.wav
F-measure	0.47578947368421054	0.5289256198347108
Cemgil	0.4587112199461678	0.4979658332596846
Cemgil Best Metric Level	0.6220124206698002	0.7531733228052729
Goto	0.0	0.0
P-score	0.3622291021671827	0.4444444444444444
Correct Metric Level Continuous	0.0030959752321981426	0.0
Correct Metric Level Total	0.0030959752321981426	0.0
Any Metric Level Continuous	0.33540372670807456	0.875
Any Metric Level Total	0.5838509316770186	0.975
Information gain	0.1796723386880478	0.4645615432256605
