Chopin/Etudes_op_10/12/HuNY03M.wav
F-measure	0.3706720977596741	0.40322580645161293
Cemgil	0.36011166908938336	0.39247274496534085
Cemgil Best Metric Level	0.41184157648499103	0.46724558521886084
Goto	0.0	0.0
P-score	0.3188854489164087	0.37037037037037035
Correct Metric Level Continuous	0.0030959752321981426	0.0
Correct Metric Level Total	0.018575851393188854	0.0
Any Metric Level Continuous	0.1130952380952381	0.4186046511627907
Any Metric Level Total	0.4166666666666667	0.5581395348837209
Information gain	0.1194069434931589	0.2871221666979454
