Bach/Prelude/bwv_848/Zhou01M.wav
F-measure	0.6651480637813212	0.6575342465753425
Cemgil	0.6539609935133043	0.6483141558394022
Cemgil Best Metric Level	0.964320447610423	0.9758127462940765
Goto	0.0	0.0
P-score	0.503448275862069	0.4948453608247423
Correct Metric Level Continuous	0.0	0.010309278350515464
Correct Metric Level Total	0.0	0.010309278350515464
Any Metric Level Continuous	0.9664429530201343	0.9795918367346939
Any Metric Level Total	0.9664429530201343	0.9795918367346939
Information gain	0.483417264572585	0.7288734882884186
