Balakirev/Islamey/Yi04M.wav
F-measure	0.6203309692671394	0.2610294117647059
Cemgil	0.5807467681982158	0.2470689006562857
Cemgil Best Metric Level	0.5807467681982158	0.2470689006562857
Goto	0.0	0.0
P-score	0.6226937269372693	0.2777777777777778
Correct Metric Level Continuous	0.058118081180811805	0.040123456790123455
Correct Metric Level Total	0.4714022140221402	0.14506172839506173
Any Metric Level Continuous	0.058118081180811805	0.040123456790123455
Any Metric Level Total	0.4714022140221402	0.14506172839506173
Information gain	0.20522481440993062	0.1469998490568347
