Bach/Prelude/bwv_860/TuanS01M.wav
F-measure	0.9386281588447654	0.64
Cemgil	0.9186137097148014	0.625497211303678
Cemgil Best Metric Level	0.9186137097148014	0.8982620618900491
Goto	1.0	0.0
P-score	0.896551724137931	0.48484848484848486
Correct Metric Level Continuous	0.8896551724137931	0.0
Correct Metric Level Total	0.8896551724137931	0.0
Any Metric Level Continuous	0.8896551724137931	0.9393939393939394
Any Metric Level Total	0.8896551724137931	0.9393939393939394
Information gain	0.5115581233182677	0.6695352660887396
