Liszt/Mephisto_Waltz/ChernovA04M.wav
F-measure	0.42849130678631514	0.1657250470809793
Cemgil	0.3897179891930605	0.1562511762321249
Cemgil Best Metric Level	0.3897179891930605	0.16688195594902835
Goto	0.0	0.0
P-score	0.2748447204968944	0.10388127853881278
Correct Metric Level Continuous	0.008152173913043478	0.0
Correct Metric Level Total	0.03493788819875776	0.0
Any Metric Level Continuous	0.009316770186335404	0.0136986301369863
Any Metric Level Total	0.05512422360248447	0.0228310502283105
Information gain	0.06827926442110303	0.049191817458164346
