Liszt/Mephisto_Waltz/ChenGuang24M.wav
F-measure	0.33571428571428574	0.16965127238454286
Cemgil	0.29242048895584755	0.1543467670900817
Cemgil Best Metric Level	0.29242048895584755	0.1543467670900817
Goto	0.0	0.0
P-score	0.1963452566096423	0.10742857142857143
Correct Metric Level Continuous	0.0015552099533437014	0.0
Correct Metric Level Total	0.01594090202177294	0.0
Any Metric Level Continuous	0.006220839813374806	0.016018306636155607
Any Metric Level Total	0.04743390357698289	0.02288329519450801
Information gain	0.034500290349929394	0.04887959266122727
